CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,ANIO,MES,PREP_MENSUAL,Unidad
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2013,12,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,1,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,2,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,3,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,5,4.800000000000001,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,6,87.8,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,7,3.6999999999999997,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,8,19.3,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,9,20.9,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,10,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,11,1.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2014,12,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,1,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,2,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,3,27.699999999999996,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,5,1.5,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,6,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,7,33.9,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,8,105.9,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,9,33.00000000000001,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,10,36.699999999999996,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,11,1.8,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2015,12,0.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,1,3.7,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,2,0.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,3,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,4,52.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,5,32.4,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,6,106.7,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,7,46.6,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,8,0.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,9,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,10,18.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,11,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2016,12,19.900000000000002,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,1,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,2,0.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,3,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,5,148.2,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,6,41.300000000000004,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,7,15.600000000000001,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,8,35.300000000000004,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,9,24.4,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,10,10.4,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,11,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2017,12,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,1,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,2,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,3,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,5,11.2,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,6,47.8,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,7,22.7,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,8,15.3,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,9,17.3,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,10,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,11,6.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2018,12,0.9,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,1,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,2,0.1,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,4,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,5,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,6,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,7,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,8,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,9,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,10,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,11,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2019,12,0.0,mm
05100001,RIO SOBRANTE EN PIÑADERO,5,DE VALPARAISO,PETORCA,0321346  ,0704260  ,338253,6432848,1300,2020,1,0.0,mm
